,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
3922,Color,R,163.0,104.0,30.0,296.0,Stephen McHattie,769.0,4046737.0,Comedy|Drama|Romance,Jeremy Davies,Secretary ,67949,2251,bdsm|employer employee relationship|hospital|mental hospital|secretary,1,bdsm|employer employee relationship|hospital|mental hospital|secretary,http://www.imdb.com/title/tt0274812/?ref_=fn_tt_tt_1,390.0,English,USA,R,4000000.0,2002.0,413.0,7.1,1.85,15000
3923,Color,R,52.0,96.0,2.0,0.0,Alan Taylor,960.0,3713002.0,Documentary,Laura Ramsey,The Real Cancun ,3611,972,cancun mexico|mexico|spring break|vacation|wisconsin,1,cancun mexico|mexico|spring break|vacation|wisconsin,http://www.imdb.com/title/tt0360916/?ref_=fn_tt_tt_1,62.0,English,USA,R,8000000.0,2003.0,12.0,2.7,1.85,131
3924,Color,R,40.0,110.0,0.0,237.0,Zach Grenier,721.0,3468572.0,Drama,Michael Wincott,Talk Radio ,10073,1966,listener|neo nazi|radio|radio station|radio talk show,0,listener|neo nazi|radio|radio station|radio talk show,http://www.imdb.com/title/tt0096219/?ref_=fn_tt_tt_1,78.0,English,USA,R,4000000.0,1988.0,246.0,7.3,1.85,816
3925,Color,R,50.0,84.0,378.0,611.0,Fred Willard,925.0,2892582.0,Comedy,Catherine O'Hara,Waiting for Guffman ,22697,3559,amateur theater|dentist|missouri|small town|travel agent,0,amateur theater|dentist|missouri|small town|travel agent,http://www.imdb.com/title/tt0118111/?ref_=fn_tt_tt_1,202.0,English,USA,R,4000000.0,1996.0,729.0,7.6,1.85,0
3926,Color,R,45.0,94.0,24.0,545.0,Tyra Banks,834.0,2800000.0,Comedy,Ivana Milicevic,Love Stinks ,4377,2662,black comedy|marriage|marriage proposal|not taking no for an answer|obsessive woman,3,black comedy|marriage|marriage proposal|not taking no for an answer|obsessive woman,http://www.imdb.com/title/tt0188863/?ref_=fn_tt_tt_1,85.0,English,USA,R,4000000.0,1999.0,625.0,5.8,1.85,309
3927,Color,R,121.0,93.0,131.0,90.0,Aaron Hughes,497.0,2426851.0,Comedy|Crime|Romance|Thriller,Philip Baker Hall,You Kill Me ,16224,776,alcoholic|buffalo new york|claim in title|embalming|mortuary,1,alcoholic|buffalo new york|claim in title|embalming|mortuary,http://www.imdb.com/title/tt0796375/?ref_=fn_tt_tt_1,76.0,English,USA,R,4000000.0,2007.0,113.0,6.5,2.55,830
3928,Color,R,114.0,96.0,101.0,71.0,Lou Taylor Pucci,730.0,1325073.0,Comedy|Drama,Kelli Garner,Thumbsucker ,18762,1208,attention deficit disorder|debate|drugs|psychologist|school,0,attention deficit disorder|debate|drugs|psychologist|school,http://www.imdb.com/title/tt0318761/?ref_=fn_tt_tt_1,91.0,English,USA,R,4000000.0,2005.0,394.0,6.6,2.35,708
3929,Color,R,270.0,88.0,0.0,939.0,Michael Angarano,1000.0,48468407.52680933,Action|Crime|Horror|Thriller,Anna Gunn,Red State ,53342,4777,atf agent|ball gag|cult leader|pastor|pretending to be dead,0,atf agent|ball gag|cult leader|pastor|pretending to be dead,http://www.imdb.com/title/tt0873886/?ref_=fn_tt_tt_1,287.0,English,USA,R,4000000.0,2011.0,947.0,6.2,1.85,16000
3930,Color,PG,116.0,101.0,21.0,161.0,Gina McKee,420.0,864959.0,Adventure|Fantasy,Stephanie Leonidas,Mirrormask ,20275,1215,circus|dark fantasy|dream|dream world|fantasy world,0,circus|dark fantasy|dream|dream world|fantasy world,http://www.imdb.com/title/tt0366780/?ref_=fn_tt_tt_1,151.0,English,UK,PG,4000000.0,2005.0,291.0,6.9,1.85,0
3931,Color,PG-13,115.0,102.0,330.0,0.0,Balinese Tari Legong Dancers,48.0,2601847.0,Documentary|Music,Collin Alfredo St. Dic,Samsara ,22457,48,hall of mirrors|mont saint michel france|palace of versailles|turkey the country|yellowstone national park,0,hall of mirrors|mont saint michel france|palace of versailles|turkey the country|yellowstone national park,http://www.imdb.com/title/tt0770802/?ref_=fn_tt_tt_1,69.0,0.0,USA,PG-13,4000000.0,2011.0,0.0,8.5,2.35,26000
3932,Color,R,15.0,87.0,101.0,324.0,Eva LaRue,721.0,800000.0,Adventure|Fantasy,Michael Berryman,The Barbarians ,2308,1700,bare breasts|comic relief|dragon|gladiator|harem,0,bare breasts|comic relief|dragon|gladiator|harem,http://www.imdb.com/title/tt0092615/?ref_=fn_tt_tt_1,35.0,English,USA,R,4000000.0,1987.0,576.0,4.8,1.85,550
3933,Color,PG-13,122.0,83.0,19.0,322.0,Blair Underwood,947.0,1429260.0,Drama|Romance,Michael Angarano,The Art of Getting By ,45293,2353,art teacher|artist|high school|homework|principal,1,art teacher|artist|high school|homework|principal,http://www.imdb.com/title/tt1645080/?ref_=fn_tt_tt_1,71.0,English,USA,PG-13,39752620.436387606,2011.0,685.0,6.6,2.35,0
3934,Color,R,35.0,103.0,5.0,842.0,Alexandra Breckenridge,1000.0,48468407.52680933,Drama|Thriller,Ray Winstone,Zipper ,4091,3408,escort|f word|no opening credits|one word title|prosecutor,0,escort|f word|no opening credits|one word title|prosecutor,http://www.imdb.com/title/tt3346224/?ref_=fn_tt_tt_1,20.0,English,USA,R,4500000.0,2015.0,1000.0,5.7,2.35,987
3935,Color,R,41.0,99.0,60.0,444.0,Ricky Schroder,979.0,562059.0,Drama|Thriller,Chazz Palminteri,Poolhall Junkies ,8535,3130,beating|hustler|jail|money|revenge,4,beating|hustler|jail|money|revenge,http://www.imdb.com/title/tt0273982/?ref_=fn_tt_tt_1,113.0,English,USA,R,4000000.0,2002.0,665.0,7.0,1.85,872
3936,Color,R,31.0,106.0,81.0,687.0,Saffron Burrows,2000.0,399793.0,Drama,Kelly Macdonald,The Loss of Sexual Innocence ,2877,4343,1950s|italian|murder|tunisia|vomiting,0,1950s|italian|murder|tunisia|vomiting,http://www.imdb.com/title/tt0126859/?ref_=fn_tt_tt_1,70.0,English,USA,R,4000000.0,1999.0,811.0,5.4,1.78,111
3937,Color,Not Rated,332.0,115.0,227.0,226.0,Leos Carax,690.0,48468407.52680933,Drama|Fantasy,Kylie Minogue,Holy Motors ,29440,1298,boudoir|death|insanity|male full frontal nudity|penis,0,boudoir|death|insanity|male full frontal nudity|penis,http://www.imdb.com/title/tt2076220/?ref_=fn_tt_tt_1,110.0,French,France,Not Rated,39752620.436387606,2012.0,227.0,7.1,1.85,12000
3938,Color,R,232.0,117.0,234.0,221.0,Tye Sheridan,12000.0,371897.0,Drama,Nicolas Cage,Joe ,36494,13607,alcoholic|cigarette smoking|father son relationship|teenage boy|woods,2,alcoholic|cigarette smoking|father son relationship|teenage boy|woods,http://www.imdb.com/title/tt2382396/?ref_=fn_tt_tt_1,118.0,English,USA,R,4000000.0,2013.0,1000.0,6.9,2.35,11000
3939,Color,PG,43.0,99.0,13.0,159.0,Dan Futterman,419.0,302204.0,Comedy|Crime|Romance,Peter McNamara,Shooting Fish ,6705,975,con artist|money|orphan|scam|secretary,3,con artist|money|orphan|scam|secretary,http://www.imdb.com/title/tt0120122/?ref_=fn_tt_tt_1,53.0,English,UK,PG,3000000.0,1997.0,254.0,6.6,2.35,167
3940,Color,R,68.0,102.0,212.0,195.0,Lane Smith,10000.0,354704.0,Crime|Drama|Horror|Thriller,Viggo Mortensen,Prison ,2705,11083,electric chair|haunting|prison|prisoner|revenge,0,electric chair|haunting|prison|prisoner|revenge,http://www.imdb.com/title/tt0095904/?ref_=fn_tt_tt_1,38.0,English,USA,R,1300000.0,1987.0,633.0,5.9,1.85,314
3941,Color,Unrated,51.0,85.0,0.0,209.0,Kathleen Robertson,945.0,265107.0,Comedy|Horror|Mystery,Lauren Ambrose,Psycho Beach Party ,4617,2282,cliche|exchange student|slasher|spoof|surfing,1,cliche|exchange student|slasher|spoof|surfing,http://www.imdb.com/title/tt0206226/?ref_=fn_tt_tt_1,93.0,English,Australia,Unrated,1500000.0,2000.0,774.0,6.3,1.85,614
3942,Color,R,33.0,86.0,8.0,428.0,Frances Fisher,759.0,185577.0,Comedy,Craig Ferguson,The Big Tease ,2133,2805,competition|fake documentary|hairdresser|nudity|reference to liberace,1,competition|fake documentary|hairdresser|nudity|reference to liberace,http://www.imdb.com/title/tt0156639/?ref_=fn_tt_tt_1,31.0,English,UK,R,4000000.0,1999.0,638.0,6.3,1.85,182
3943,Color,PG-13,26.0,120.0,45.0,69.0,Adriana Barraza,623.0,100412.0,Drama,Hector Kotsifakis,"Buen Día, Ramón ",2112,824,Desconocido,0,Desconocido,http://www.imdb.com/title/tt2876428/?ref_=fn_tt_tt_1,7.0,German,Mexico,PG-13,4000000.0,2013.0,85.0,7.7,2.35,0
3944,Color,R,109.0,106.0,0.0,67.0,Jordan Trovillion,617.0,58214.0,Crime|Drama|Thriller,Noah Emmerich,Trust ,34224,916,counselor|fbi|revenge motive|school|teenage girl,0,counselor|fbi|revenge motive|school|teenage girl,http://www.imdb.com/title/tt1529572/?ref_=fn_tt_tt_1,137.0,English,USA,R,9500000.0,2010.0,163.0,7.0,2.35,10000
3945,Color,R,34.0,103.0,272.0,70.0,Brían F. O'Byrne,736.0,75078.0,Comedy,Anna Friel,An Everlasting Piece ,1398,1403,alopecia|belfast northern ireland|ireland|irish republican army|scalper,4,alopecia|belfast northern ireland|ireland|irish republican army|scalper,http://www.imdb.com/title/tt0218182/?ref_=fn_tt_tt_1,26.0,English,USA,R,14000000.0,2000.0,450.0,6.3,1.85,132
3946,Color,R,31.0,93.0,12.0,15.0,Alan Williams,578.0,64359.0,Comedy|Romance,Rachel Griffiths,Among Giants ,811,643,australian|female armpit hair|friend|sheffield|yorkshire,1,australian|female armpit hair|friend|sheffield|yorkshire,http://www.imdb.com/title/tt0122906/?ref_=fn_tt_tt_1,26.0,English,UK,R,2500000.0,1998.0,29.0,5.9,2.22040305473059,108
3947,Color,R,141.0,112.0,105.0,748.0,Naomi Watts,18000.0,317125.0,Drama|Romance,Robin Wright,Adore ,23334,25269,beach|friend|friendship|happiness|neighbor,0,beach|friend|friendship|happiness|neighbor,http://www.imdb.com/title/tt2103267/?ref_=fn_tt_tt_1,87.0,English,Australia,R,16000000.0,2013.0,6000.0,6.2,2.35,0
3948,Color,R,19.0,100.0,137.0,476.0,Danny Arroyo,4000.0,48468407.52680933,Comedy|Drama|Romance,Salma Hayek,The Velocity of Gary ,1555,5796,dying|hospital|parenthesis in title|punctuation in title|tears,0,dying|hospital|parenthesis in title|punctuation in title|tears,http://www.imdb.com/title/tt0120878/?ref_=fn_tt_tt_1,40.0,English,USA,R,4000000.0,1998.0,575.0,5.0,2.35,98
3949,Color,R,64.0,113.0,58.0,9.0,Enrique Villén,331.0,146402.0,Comedy|Drama,Luis Tosar,Mondays in the Sun ,9913,387,australia|bar|shipyard|siamese twins|tuna,1,australia|bar|shipyard|siamese twins|tuna,http://www.imdb.com/title/tt0319769/?ref_=fn_tt_tt_1,38.0,Spanish,Spain,R,4000000.0,2002.0,27.0,7.7,1.85,0
3950,Color,R,215.0,98.0,53.0,65.0,Michael Cerveris,530.0,18469.0,Drama|Horror|Sci-Fi,Connor Paolo,Stake Land ,34263,1038,canada|post apocalypse|road movie|vampire|vampire hunter,1,canada|post apocalypse|road movie|vampire|vampire hunter,http://www.imdb.com/title/tt1464580/?ref_=fn_tt_tt_1,141.0,English,USA,R,650000.0,2010.0,238.0,6.5,2.35,0
3951,Color,TV-G,5.0,23.0,686.5092123911724,218.0,Tiffany Thornton,254.0,48468407.52680933,Comedy|Family|Romance,Doug Brochu,Sonny with a Chance             ,7673,915,cafeteria|female protagonist|rival|teenage girl|teenager,1,cafeteria|female protagonist|rival|teenage girl|teenager,http://www.imdb.com/title/tt1252374/?ref_=fn_tt_tt_1,47.0,English,USA,TV-G,39752620.436387606,2002.4705167173252,248.0,6.1,1.33,325
3952,Color,R,12.0,92.0,19.0,599.0,Marg Helgenberger,18000.0,12836.0,Biography|Drama,Keanu Reeves,The Last Time I Committed Suicide ,1686,20135,1940s|female bare foot|picket fence|tire|vomiting,1,1940s|female bare foot|picket fence|tire|vomiting,http://www.imdb.com/title/tt0119502/?ref_=fn_tt_tt_1,28.0,English,USA,R,4000000.0,1997.0,759.0,5.8,1.85,161
3953,Color,Unrated,70.0,106.0,19.0,9.0,Clemens Schick,585.0,20262.0,Drama,Wagner Moura,Futuro Beach ,1738,629,gay|male frontal nudity|male nudity|male rear nudity|nudity,2,gay|male frontal nudity|male nudity|male rear nudity|nudity,http://www.imdb.com/title/tt2199543/?ref_=fn_tt_tt_1,10.0,Portuguese,Brazil,Unrated,4000000.0,2014.0,29.0,6.1,2.35,278
3954,Color,R,46.0,119.0,8.0,2000.0,Ezra Miller,3000.0,48468407.52680933,Comedy|Drama,George Kennedy,Another Happy Day ,3297,10984,countryside|marriage|maryland|usa|wedding,4,countryside|marriage|maryland|usa|wedding,http://www.imdb.com/title/tt1719071/?ref_=fn_tt_tt_1,42.0,English,USA,R,4000000.0,2011.0,3000.0,6.0,2.35,798
3955,Color,R,135.0,99.0,7.0,641.0,Eamonn Walker,762.0,48468407.52680933,Action|Adventure|Crime|Thriller,Ed Speleers,A Lonely Place to Die ,22220,2631,kidnapper|mountaineering|scotland|scottish highlands|sniper,1,kidnapper|mountaineering|scotland|scottish highlands|sniper,http://www.imdb.com/title/tt1422136/?ref_=fn_tt_tt_1,97.0,English,UK,R,4000000.0,2011.0,706.0,6.3,2.35,0
3956,Color,R,38.0,90.0,165.0,150.0,Angelo Tsarouchas,686.0,48468407.52680933,Comedy|Fantasy,David Hewlett,Nothing ,5137,1298,imagination|one word title|part animation|surrealism|virtual reality,0,imagination|one word title|part animation|surrealism|virtual reality,http://www.imdb.com/title/tt0298482/?ref_=fn_tt_tt_1,50.0,English,Canada,R,39752620.436387606,2003.0,246.0,6.3,2.35,688
3957,Color,Desconocido,8.0,120.0,0.0,22.0,Elena Lyadova,114.0,48468407.52680933,Adventure|Drama,Konstantin Khabenskiy,The Geographer Drank His Globe Away ,2488,183,rafting|russia|school|student|teacher,0,rafting|russia|school|student|teacher,http://www.imdb.com/title/tt3155604/?ref_=fn_tt_tt_1,3.0,Russian,Russia,Desconocido,4000000.0,2013.0,45.0,7.5,2.22040305473059,282
3958,Color,PG,34.0,168.0,0.0,69.0,Ken Howard,713.0,48468407.52680933,Drama|Family|History|Musical,Blythe Danner,1776 ,6303,1541,continental congress|debate|declaration of independence|massachusetts|pennsylvania,0,continental congress|debate|declaration of independence|massachusetts|pennsylvania,http://www.imdb.com/title/tt0068156/?ref_=fn_tt_tt_1,129.0,English,USA,PG,4000000.0,1972.0,649.0,7.6,2.35,0
3959,Color,R,36.0,93.0,55.0,5.0,Bonnie Lee Bouman,223.0,4063.0,Drama|Mystery|Romance|Thriller,Saad Siddiqui,Inescapable ,2086,242,Desconocido,3,Desconocido,http://www.imdb.com/title/tt1844203/?ref_=fn_tt_tt_1,20.0,English,Canada,R,4000000.0,2012.0,11.0,5.2,2.35,657
3960, Black and White,Passed,35.0,96.0,177.0,4.0,Marian Marsh,431.0,48468407.52680933,Drama|War,Jean Harlow,Hell's Angels ,3753,457,bomb|bombing mission|munitions|oxford|royal flying corps,1,bomb|bombing mission|munitions|oxford|royal flying corps,http://www.imdb.com/title/tt0020960/?ref_=fn_tt_tt_1,53.0,English,USA,Passed,3950000.0,1930.0,12.0,7.8,1.2,279
3961,Color,Desconocido,6.0,103.0,0.0,183.0,Rosemarie DeWitt,650.0,48468407.52680933,Comedy|Drama|Romance,Debra Messing,Purple Violets ,2727,1585,directed by star|written and directed by cast member,5,directed by star|written and directed by cast member,http://www.imdb.com/title/tt0491109/?ref_=fn_tt_tt_1,19.0,English,USA,Desconocido,4000000.0,2007.0,536.0,6.6,1.85,296
3962,Color,R,39.0,93.0,21.0,359.0,Shannon Woodward,763.0,48468407.52680933,Horror,Lily Rabe,The Veil ,4146,2651,documentary crew|mass suicide|survivor|tied feet|tied up while barefoot,2,documentary crew|mass suicide|survivor|tied feet|tied up while barefoot,http://www.imdb.com/title/tt3533916/?ref_=fn_tt_tt_1,29.0,English,USA,R,4000000.0,2016.0,637.0,4.7,2.35,0
3963,Color,R,182.0,84.0,18.0,35.0,Jessica McNamee,399.0,48468407.52680933,Horror|Thriller,Robin McLeavy,The Loved Ones ,27781,644,escape|high school|high school prom|prom|prom king,1,escape|high school|high school prom|prom|prom king,http://www.imdb.com/title/tt1316536/?ref_=fn_tt_tt_1,104.0,English,Australia,R,39752620.436387606,2009.0,129.0,6.7,2.35,0
3964,Color,R,14.0,81.0,548.0,104.0,Rachel Sterling,166.0,48468407.52680933,Horror,Kristen Quintrall,No Vacancy ,1561,609,motel|psychopath|psychopathic killer|road trip|vomiting,0,motel|psychopath|psychopathic killer|road trip|vomiting,http://www.imdb.com/title/tt1854582/?ref_=fn_tt_tt_1,21.0,English,USA,R,4000000.0,2012.0,134.0,4.2,2.22040305473059,531
3965,Color,TV-G,3.0,84.0,4.0,271.0,Gina Holden,637.0,48468407.52680933,Comedy|Romance,Eric Mabius,How to Fall in Love ,1929,1932,Desconocido,2,Desconocido,http://www.imdb.com/title/tt2395247/?ref_=fn_tt_tt_1,4.0,English,USA,TV-G,4000000.0,2012.0,346.0,6.3,1.78,170
3966,Color,PG,3.0,94.0,103.0,111.0,Cheryl Ladd,544.0,48468407.52680933,Adventure|Biography|Drama|Romance,Rachel Hendrix,The Perfect Wave ,724,1150,boyfriend girlfriend relationship|friend|praying|surfing|wave,1,boyfriend girlfriend relationship|friend|praying|surfing|wave,http://www.imdb.com/title/tt2414822/?ref_=fn_tt_tt_1,15.0,English,South Africa,PG,4000000.0,2014.0,476.0,4.7,2.22040305473059,365
3967,Color,PG-13,1.0,141.0,335.0,635.0,Ayelet Zurer,11000.0,48468407.52680933,Adventure|Drama|History,Morgan Freeman,Ben-Hur ,67,13391,chariot race|epic|false accusation|jerusalem|slave,2,chariot race|epic|false accusation|jerusalem|slave,http://www.imdb.com/title/tt2638144/?ref_=fn_tt_tt_1,1.0,English,USA,PG-13,100000000.0,2016.0,744.0,6.0,2.35,0
3968,Color,Approved,62.0,120.0,160.0,94.0,Susannah York,559.0,48468407.52680933,Biography|Drama|History,Robert Shaw,A Man for All Seasons ,23713,1238,catholic|chancellor|divorce|king henry viii|thomas more,0,catholic|chancellor|divorce|king henry viii|thomas more,http://www.imdb.com/title/tt0060665/?ref_=fn_tt_tt_1,167.0,English,UK,Approved,2000000.0,1966.0,269.0,7.9,1.66,2000
3969,Color,R,161.0,121.0,0.0,682.0,Faye Dunaway,3000.0,48468407.52680933,Drama|Romance,Robert Duvall,Network ,103493,5987,media|monologue|television|television network|television news,0,media|monologue|television|television network|television news,http://www.imdb.com/title/tt0074958/?ref_=fn_tt_tt_1,317.0,English,USA,R,3800000.0,1976.0,977.0,8.1,1.85,17000
3970,Color,G,157.0,226.0,149.0,248.0,George Reeves,503.0,198655278.0,Drama|History|Romance|War,Hattie McDaniel,Gone with the Wind ,215340,1862,battle of the sexes|gallantry|honesty|indifference|scandal,1,battle of the sexes|gallantry|honesty|indifference|scandal,http://www.imdb.com/title/tt0031381/?ref_=fn_tt_tt_1,706.0,English,USA,G,3977000.0,1939.0,384.0,8.2,1.37,16000
3971,Color,PG-13,31.0,104.0,10.0,196.0,Reece Ritchie,507.0,143653.0,Biography|Drama,Tom Cullen,Desert Dancer ,1177,1281,dance|dancer|dancing|desert|iran,0,dance|dancer|dancing|desert|iran,http://www.imdb.com/title/tt2403393/?ref_=fn_tt_tt_1,10.0,English,UK,PG-13,4000000.0,2014.0,236.0,6.0,2.35,0
3972,Color,Approved,53.0,152.0,541.0,288.0,Slim Pickens,773.0,14873.0,Adventure|War|Western,James Coburn,Major Dundee ,5294,2888,apache|apache indian|confederate|mexico|scout,2,apache|apache indian|confederate|mexico|scout,http://www.imdb.com/title/tt0059418/?ref_=fn_tt_tt_1,67.0,English,USA,Approved,3800000.0,1965.0,575.0,6.8,2.35,251
3973,Color,R,1.0,92.0,2.0,601.0,Laz Alonso,881.0,48468407.52680933,Drama,Snoop Dogg,Down for Life ,257,3229,latina|south central los angeles,3,latina|south central los angeles,http://www.imdb.com/title/tt1056477/?ref_=fn_tt_tt_1,6.0,English,USA,R,39752620.436387606,2009.0,826.0,7.3,1.85,237
3974,Color,Passed,21.0,107.0,24.0,83.0,Howard Keel,277.0,8000000.0,Biography|Comedy|Musical|Romance|Western,Keenan Wynn,Annie Get Your Gun ,3167,731,girl|gun|love|sharpshooter|the end,0,girl|gun|love|sharpshooter|the end,http://www.imdb.com/title/tt0042200/?ref_=fn_tt_tt_1,90.0,English,USA,Passed,3768785.0,1950.0,244.0,7.0,1.37,456
3975,Color,R,246.0,97.0,69.0,106.0,Riz Ahmed,414.0,304137.0,Comedy|Crime|Drama,Kayvan Novak,Four Lions ,55982,1269,accidental shooting|bird|crow|exploding animal|muslim,0,accidental shooting|bird|crow|exploding animal|muslim,http://www.imdb.com/title/tt1341167/?ref_=fn_tt_tt_1,148.0,English,UK,R,39752620.436387606,2010.0,365.0,7.3,1.85,17000
3976,Color,R,42.0,115.0,6.0,24.0,Seu Jorge,119.0,48468407.52680933,Drama,Fernanda Montenegro,House of Sand ,2650,222,1910s|desert|dunes|goat|slave,1,1910s|desert|dunes|goat|slave,http://www.imdb.com/title/tt0373747/?ref_=fn_tt_tt_1,35.0,Portuguese,Brazil,R,8000000.0,2005.0,69.0,7.5,2.35,385
3977,Color,R,78.0,95.0,89.0,388.0,Tony Nappo,963.0,37606.0,Comedy|Crime|Drama,Michael Kelly,Defendor ,31836,2658,gun running|organized crime|pimp|superhero|vigilante,0,gun running|organized crime|pimp|superhero|vigilante,http://www.imdb.com/title/tt1303828/?ref_=fn_tt_tt_1,90.0,English,Canada,R,3500000.0,2009.0,654.0,6.8,2.35,0
3978,Color,Approved,41.0,102.0,136.0,48.0,Reginald Owen,89.0,2956000.0,Adventure|Comedy|Musical|Romance,Gladys Cooper,The Pirate ,3258,282,hoop|horseback riding|love|pirate|singer,0,hoop|horseback riding|love|pirate|singer,http://www.imdb.com/title/tt0040694/?ref_=fn_tt_tt_1,54.0,English,USA,Approved,3700000.0,1948.0,78.0,7.1,1.37,359
3979,Color,R,61.0,99.0,29.0,64.0,Susan Blommaert,117.0,19959.0,Drama,Alice Olivia Clarke,The Good Heart ,3579,298,bar|bartender|death|heart attack|mentor protege relationship,2,bar|bartender|death|heart attack|mentor protege relationship,http://www.imdb.com/title/tt0808285/?ref_=fn_tt_tt_1,14.0,English,Iceland,R,3800000.0,2009.0,64.0,6.9,2.35,0
3980,Color,R,112.0,109.0,13.0,480.0,Russell Tovey,3000.0,2706659.0,Comedy|Drama,Dominic Cooper,The History Boys ,17770,5977,gay|headmaster|oxford|school|teacher,0,gay|headmaster|oxford|school|teacher,http://www.imdb.com/title/tt0464049/?ref_=fn_tt_tt_1,172.0,English,UK,R,2000000.0,2006.0,796.0,6.9,1.85,0
